raj2000,dej2000,objid,fuvmag,e_fuvmag,nuvmag,e_nuvmag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
286.125449,47.947612,6377987817501364430,,,21.6932,0.3041,Kepler-1453,286.12552789047,47.94756305529,0.809,-3.767,-1.045,0.0,7.20265447785225E-05
286.171126,43.008658,6377987817501364430,,,21.4879,0.3761,Kepler-1358,286.17054924546,43.0089066311,1.8302,-0.401,-1.544,4.95,4.89583045247944E-04
286.225104,44.65433,6379113721701075827,,,20.506,0.1811,Kepler-1866,286.22463501389,44.65447094138000,0.9613,1.692,3.703,-17.4394,3.6216725306222E-04
286.249776,48.060863,6384813671583845211,,,20.4484,0.1394,Kepler-618,286.24983266636,48.060934380620000,0.8263,3.081,-2.044,0.0,8.08054004029165E-05
286.273891,48.618578,6384496977877404035,,,21.4658,0.268,Kepler-1001,286.27392865975,48.61870548955000,1.0434,-2.079,-1.921,3.0,1.29897569677786E-04
286.273891,48.618578,6373941699536752626,,,21.4658,0.268,Kepler-1001,286.27392865975,48.61870548955000,1.0434,-2.079,-1.921,3.0,1.29897569677786E-04
286.338478,48.744297,6378832322960034366,,,16.6308,0.0186,Kepler-1349,286.33840973961,48.74410185328,3.5756,22.431,38.982,-28.647,2.00270712531249E-04
286.361804,42.963995,6371443548986803956,,,20.8331,0.2279,Kepler-1411,286.36156094357,42.96389346365,0.6149,-6.34,-1.057,0.0,2.04805786598262E-04
286.378157,43.073043,6373695362759131832,,,21.8482,0.4072,Kepler-1606,286.37827726499000,43.07322733106,1.1858,3.641,0.32,0.0,2.04195548495119E-04
286.398686,45.343398,6372780607741626747,,,21.8313,0.3673,Kepler-404,286.3986130172,45.34353970562000,1.1872,-5.462,-3.626,-29.6367,1.50704338202277E-04
286.398686,45.343398,6373554625272876314,,,21.8313,0.3673,Kepler-404,286.3986130172,45.34353970562000,1.1872,-5.462,-3.626,-29.6367,1.50704338202277E-04
286.524717,48.683145,6373836122798164653,,,21.4807,0.3485,Kepler-531,286.52485378262,48.68360366642,3.9495,-29.985,-12.917,-22.8,4.67472097259295E-04
286.543789,45.304904,6374223107941467058,,,17.929,0.0406,Kepler-1616,286.54361541548,45.30486152715,0.8526,8.77,2.346,25.1196,1.29264853563377E-04
286.58072,48.544228,6387804345358876797,,,17.2547,0.0262,Kepler-1421,286.58060978025,48.54417979566,1.2632,0.274,11.922,-56.23,8.74545304810566E-05
286.663091,47.413583,6371232513621231351,,,21.2606,0.3198,Kepler-332,286.66295125244000,47.413719002890000,2.8604,-26.75,-5.85,-36.6942,1.65649484090372E-04
286.663091,47.413583,6371232513621231351,,,21.2606,0.3198,Kepler-332,286.66295125244000,47.413719002890000,2.8604,-26.75,-5.85,-36.6942,1.65649484090372E-04
286.663091,47.413583,6371232513621231351,,,21.2606,0.3198,Kepler-332,286.66295125244000,47.413719002890000,2.8604,-26.75,-5.85,-36.6942,1.65649484090372E-04
286.685878,47.098238,6371232513621229815,,,17.527,0.0279,Kepler-1000,286.68549976879,47.0982156888,0.9093,-4.251,-4.856,0.6529,2.5844330733987E-04
286.710737,43.043425,6371373169505209018,,,17.9333,0.044,Kepler-978,286.71073965319,43.04340767230000,1.4476,-3.854,-11.479,9.42,1.74358566498649E-05
286.715282,48.645243,6371232511473749712,,,20.7364,0.1924,Kepler-1270,286.71566609571,48.64529658344,0.8912,0.237,-9.604,15.29,2.5937450406155E-04
286.94992,45.3538,6371232517916197269,,,18.916,0.0654,Kepler-1700,286.94973205027,45.35381677956,1.3639,0.898,-12.577,13.3477,1.33138923335839E-04
286.966621,44.992707,6371232520063683804,,,20.5225,0.1782,Kepler-1742,286.96683144219,44.992465107980000,1.4948,-3.755,-7.796,-24.9204,2.84007812425314E-04
286.971269,44.708242,6371232520063682098,,,19.5906,0.0955,Kepler-1165,286.9712441222600,44.70827638961,0.6305,-2.594,-2.196,-38.6382,3.86684308669623E-05
286.971269,44.708242,6371232520063682098,,,19.5906,0.0955,Kepler-1165,286.9712441222600,44.70827638961,0.6305,-2.594,-2.196,-38.6382,3.86684308669623E-05
287.088798,42.667795,6371373169505206792,,,20.2204,0.1494,Kepler-1950,287.08748737313,42.66866967704000,1.3702,-5.312,-3.703,0.0,0.0013014458018505800
287.130365,48.665413,6371232511475846937,21.6975,0.3884,16.5902,0.0185,Kepler-1137,287.13022678655,48.66535953333,1.0959,2.14,-2.919,1.82,1.05789510742438E-04
287.135112,47.488763,6371232513621231843,,,19.3362,0.073,Kepler-1605,287.1349011338,47.48862963736,1.8116,6.192,-1.08,-42.2324,1.95163878051247E-04
287.256795,46.067,6371232517916201403,,,20.2225,0.1387,Kepler-958,287.25668666809,46.0667723613,2.2243,-4.658,-11.074,-0.1984,2.3972651296758E-04
287.295531,43.280053,6371373169505210533,,,20.6047,0.1936,Kepler-605,287.29541704066,43.27987287643,1.7873,-2.627,-1.204,-12.64,1.98311617294125E-04
287.295531,43.280053,6371373169505210533,,,20.6047,0.1936,Kepler-605,287.29541704066,43.27987287643,1.7873,-2.627,-1.204,-12.64,1.98311617294125E-04
287.326882,48.673382,6371232511473749889,,,17.9782,0.0367,Kepler-97,287.32661422679,48.67343564144000,2.5017,-13.041,-21.239,3.14,1.84781410526076E-04
287.333976,46.204298,6371232500736329540,,,20.0793,0.1293,Kepler-651,287.33278151352,46.20352193659,1.9421,-8.546,-19.815,-37.003,0.0011338880287249100
287.345525,43.378611,6371373169507307913,21.808,0.45,15.1937,0.0116,Kepler-1713,287.34574498834,43.37839100947000,3.4026,-12.028,-0.393,-11.2514,2.71959805509553E-04
287.361493,43.738849,6371232497515105493,,,20.504,0.1726,Kepler-1778,287.36129495214000,43.73879081007000,0.7757,0.437,2.125,0.0,1.5446887139059E-04
287.402931,46.574087,6371232500736331989,,,20.151,0.1119,Kepler-1528,287.40295304616000,46.573988534240000,1.2279,5.328,4.616,-26.5811,9.96251816668957E-05
287.452671,45.704562,6371232499662590355,,,20.217,0.1289,Kepler-836,287.45278118909,45.704390087100000,0.9606,-2.479,1.468,-6.37,1.8834965203801E-04
287.471409,46.080585,6371232500736328744,,,20.876,0.1934,Kepler-1548,287.47123861459,46.08064712156,1.1198,-9.167,-17.777,0.0,1.33518818408808E-04
287.477544,46.141252,6371232500736329094,,,21.186,0.2151,Kepler-1085,287.47763458386,46.14116866161,0.714,0.209,-0.036,0.0,1.04329350843098E-04
287.477544,46.141252,6371232500736329094,,,21.186,0.2151,Kepler-1085,287.47763458386,46.14116866161,0.714,0.209,-0.036,0.0,1.04329350843098E-04
287.535156,48.727634,6371232503957554066,,,21.2801,0.2432,Kepler-1381,287.53578859192,48.72778835431,0.8226,0.39,-1.241,0.0,4.44915015964948E-04
287.565354,44.305063,6371232498588845075,,,21.8695,0.4065,Kepler-189,287.56470101151,44.30500191112,1.6934,-11.864,14.932,-9.91,4.712751443313E-04
287.565354,44.305063,6371232498588845075,,,21.8695,0.4065,Kepler-189,287.56470101151,44.30500191112,1.6934,-11.864,14.932,-9.91,4.712751443313E-04
287.569611,46.567621,6371232500736331918,,,22.0231,0.4404,Kepler-738,287.56964595922,46.56787772772,0.903,0.894,5.423,-61.9901,2.5785028907114E-04
287.585077,49.154912,6371232503957556565,,,17.0393,0.0225,Kepler-1209,287.58493095306,49.15477439937000,2.0028,0.649,-9.676,-26.47,1.67503629148373E-04
287.592444,44.179373,6371232498588844532,,,21.5971,0.3285,Kepler-760,287.59321776654,44.17942020396000,1.2385,-3.012,1.758,-36.6,5.5691947372656E-04
287.592444,44.179373,6371232498588844532,,,21.5971,0.3285,Kepler-760,287.59321776654,44.17942020396000,1.2385,-3.012,1.758,-36.6,5.5691947372656E-04
287.605591,49.523473,6371232503957558387,,,20.2538,0.1292,Kepler-411,287.60561247807000,49.52325350962,6.5313,13.611,32.543,-19.2327,2.19932745824505E-04
287.605591,49.523473,6371232503957558387,,,20.2538,0.1292,Kepler-411,287.60561247807000,49.52325350962,6.5313,13.611,32.543,-19.2327,2.19932745824505E-04
287.605591,49.523473,6371232503957558387,,,20.2538,0.1292,Kepler-411,287.60561247807000,49.52325350962,6.5313,13.611,32.543,-19.2327,2.19932745824505E-04
287.636841,45.716653,6371232499662590429,,,20.0156,0.1584,Kepler-1555,287.63547821186,45.716059574160000,0.438,-3.161,-6.243,-71.3359,0.0011213975010494900
287.652548,47.414837,6371232501810073331,,,22.6186,0.4841,Kepler-781,287.65362390213,47.41481955982000,0.9759,-5.732,-10.08,-2.1671,7.2825616734175E-04
287.66352,43.471918,6371232497515103770,,,20.2008,0.1661,Kepler-1697,287.66339086454,43.471461600060000,3.9785,-10.093,-19.364,-25.26,4.65922196598052E-04
287.762749,43.274262,6371232497515102712,,,19.7503,0.1112,Kepler-1584,287.76267345166,43.27443287436,0.7058,0.955,-9.289,0.0,1.79509388796468E-04
287.780663,47.629915,6371232501810074475,,,19.2653,0.0709,Kepler-164,287.78082200564,47.62989844598,1.0856,-1.641,-12.337,12.133,1.08427708669128E-04
287.780663,47.629915,6371232501810074475,,,19.2653,0.0709,Kepler-164,287.78082200564,47.62989844598,1.0856,-1.641,-12.337,12.133,1.08427708669128E-04
287.780663,47.629915,6371232501810074475,,,19.2653,0.0709,Kepler-164,287.78082200564,47.62989844598,1.0856,-1.641,-12.337,12.133,1.08427708669128E-04
287.780663,47.629915,6371232501810074475,,,19.2653,0.0709,Kepler-164,287.78082200564,47.62989844598,1.0856,-1.641,-12.337,12.133,1.08427708669128E-04
287.793659,45.980711,6371232500736328270,,,21.6033,0.2957,Kepler-1250,287.79385351477,45.98025322261,0.4432,-5.671,-0.926,-66.9845,4.77316236100794E-04
287.798234,45.656879,6371232499662589968,,,18.7401,0.0561,Kepler-387,287.79818636245,45.65673333766,1.2209,13.562,7.476,-24.6882,1.4941945416042E-04
287.798234,45.656879,6371232499662589968,,,18.7401,0.0561,Kepler-387,287.79818636245,45.65673333766,1.2209,13.562,7.476,-24.6882,1.4941945416042E-04
287.80595,45.340549,6371232499662587908,,,19.0086,0.068,Kepler-1269,287.8055689192,45.34055649099000,0.8686,-4.038,-4.498,-29.57,2.67963158293676E-04
287.879467,43.364085,6371232497515103127,,,22.4515,0.4809,Kepler-1160,287.87938651836,43.36408533258,0.9201,0.577,-2.365,0.0,5.85115173289522E-05
287.887396,46.276247,6371232500736330009,,,17.6643,0.0308,Kepler-105,287.88729750171,46.27621783907000,2.1488,-9.604,-22.175,1.97,7.40626965827056E-05
287.887396,46.276247,6371232500736330009,,,17.6643,0.0308,Kepler-105,287.88729750171,46.27621783907000,2.1488,-9.604,-22.175,1.97,7.40626965827056E-05
287.905879,46.937448,6371232500736333819,,,21.9676,0.3701,Kepler-222,287.90608400116,46.93775217867000,1.2914,0.707,-0.99,-20.5696,3.34839196947335E-04
287.905879,46.937448,6371232500736333819,,,21.9676,0.3701,Kepler-222,287.90608400116,46.93775217867000,1.2914,0.707,-0.99,-20.5696,3.34839196947335E-04
287.905879,46.937448,6371232500736333819,,,21.9676,0.3701,Kepler-222,287.90608400116,46.93775217867000,1.2914,0.707,-0.99,-20.5696,3.34839196947335E-04
287.918112,45.592592,6371232499662589719,,,20.4193,0.2,Kepler-192,287.9179164132200,45.59289595702,1.5309,3.487,-3.038,-14.48,3.33348526548828E-04
287.918112,45.592592,6371232499662589719,,,20.4193,0.2,Kepler-192,287.9179164132200,45.59289595702,1.5309,3.487,-3.038,-14.48,3.33348526548828E-04
287.918112,45.592592,6371232499662589719,,,20.4193,0.2,Kepler-192,287.9179164132200,45.59289595702,1.5309,3.487,-3.038,-14.48,3.33348526548828E-04
287.937203,46.418466,6371232500736330923,,,18.5907,0.0498,Kepler-1617,287.93721202121,46.41848731979,1.1053,-5.978,-2.14,-9.0996,2.22083451976844E-05
288.0081,46.47363,6371232500736331302,,,20.1781,0.1269,Kepler-652,288.00810225636,46.47352834979,2.5271,-1.978,19.154,-52.0858,1.01662086798158E-04
288.01168,46.118033,6371232500736328938,,,21.8359,0.3104,Kepler-346,288.01192168439,46.11759769336000,1.0495,0.505,0.613,-19.0199,4.66431401859018E-04
288.01168,46.118033,6371232500736328938,,,21.8359,0.3104,Kepler-346,288.01192168439,46.11759769336000,1.0495,0.505,0.613,-19.0199,4.66431401859018E-04
288.076448,43.958599,6371232497515106475,,,18.5542,0.0583,Kepler-1952,288.07641025248200,43.95851186444310,0.5973,-0.238,-6.333,-26.7,9.12739644608361E-05
288.154028,44.068935,6371232497517204393,21.3711,0.4933,16.8617,0.0244,Kepler-522,288.15399683263,44.06882676935,1.5195,-3.963,-2.648,-3.4,1.10523118352651E-04
288.162511,48.165314,6371232502883813853,,,20.6416,0.2464,Kepler-1530,288.1624772692,48.16514062628000,2.0297,-5.837,2.862,-35.8602,1.74827353814974E-04
288.162511,48.165314,6371232502883813853,,,20.6416,0.2464,Kepler-1530,288.1624772692,48.16514062628000,2.0297,-5.837,2.862,-35.8602,1.74827353814974E-04
288.162511,48.165314,6371232502883813853,,,20.6416,0.2464,Kepler-1530,288.1624772692,48.16514062628000,2.0297,-5.837,2.862,-35.8602,1.74827353814974E-04
288.164719,45.816509,6371232499662591000,,,21.8886,0.4308,Kepler-254,288.16468376025,45.81649853116,0.7408,-4.793,-16.918,10.6026,2.66987253177796E-05
288.164719,45.816509,6371232499662591000,,,21.8886,0.4308,Kepler-254,288.16468376025,45.81649853116,0.7408,-4.793,-16.918,10.6026,2.66987253177796E-05
288.164719,45.816509,6371232499662591000,,,21.8886,0.4308,Kepler-254,288.16468376025,45.81649853116,0.7408,-4.793,-16.918,10.6026,2.66987253177796E-05
288.20665,45.68272,6371232499662590204,,,20.2066,0.1588,Kepler-1837,288.20763544999,45.68346938833,0.8518,-5.56,-5.368,24.1482,0.0010176256530889400
288.21175,46.615103,6371232500736332265,,,21.1461,0.2173,Kepler-259,288.21193039989,46.61501840423,0.9883,6.421,6.436,-11.5515,1.50038770064171E-04
288.21175,46.615103,6371232500736332265,,,21.1461,0.2173,Kepler-259,288.21193039989,46.61501840423,0.9883,6.421,6.436,-11.5515,1.50038770064171E-04
288.232746,48.002178,6371232502883812980,,,19.3942,0.0983,Kepler-1588,288.23269999335,48.00218346986,1.0736,3.608,3.08,-19.4142,3.12653495086586E-05
288.237029,46.606876,6371232500736332154,,,21.3625,0.3825,Kepler-1753,288.23667740266,46.60590857638000,1.3554,-2.14,-7.942,0.0,9.97123206255894E-04
288.254746,43.705122,6371232497515105256,,,19.3975,0.0978,Kepler-427,288.25456649207,43.70486724882,0.9742,2.397,-6.817,-34.06,2.85898188291638E-04
288.280536,46.341196,6371232500736330424,,,20.9093,0.2049,Kepler-1122,288.28056826777,46.34087281751,0.7912,1.899,0.436,-15.583,3.23949325127775E-04
288.3019,47.775909,6371232501810075373,,,21.1266,0.2214,Kepler-1578,288.30201153932,47.7755953051,0.9341,15.424,6.355,-154.677,3.22526316801634E-04
288.370309,43.35458,6371232497515103141,,,17.7193,0.0359,Kepler-402,288.37022274549,43.35460626776,1.5585,-4.237,1.085,4.34,6.79959823894448E-05
288.370309,43.35458,6371232497515103141,,,17.7193,0.0359,Kepler-402,288.37022274549,43.35460626776,1.5585,-4.237,1.085,4.34,6.79959823894448E-05
288.370309,43.35458,6371232497515103141,,,17.7193,0.0359,Kepler-402,288.37022274549,43.35460626776,1.5585,-4.237,1.085,4.34,6.79959823894448E-05
288.370309,43.35458,6371232497515103141,,,17.7193,0.0359,Kepler-402,288.37022274549,43.35460626776,1.5585,-4.237,1.085,4.34,6.79959823894448E-05
288.372664,47.933592,6371232502883812658,,,21.2455,0.2925,Kepler-969,288.37248691336,47.93355791447,2.5597,1.866,1.452,-20.9908,1.23445674346563E-04
288.372664,47.933592,6371232502883812658,,,21.2455,0.2925,Kepler-969,288.37248691336,47.93355791447,2.5597,1.866,1.452,-20.9908,1.23445674346563E-04
288.417742,46.59058,6371232500736332028,,,16.9123,0.0214,Kepler-982,288.41768598518,46.59043608629000,1.246,-0.905,3.955,-8.8836,1.48972918684693E-04
288.436427,43.763563,6371232497515105617,,,21.0536,0.2933,Kepler-890,288.43572288789,43.76349700597,0.5443,-0.823,-5.996,0.0,5.1277466440405E-04
288.446878,44.801273,6371232498588847946,,,22.1041,0.3732,Kepler-330,288.44738706762,44.80171163161,1.3836,2.708,11.603,-8.2,5.68216909979309E-04
288.446878,44.801273,6371232498588847946,,,22.1041,0.3732,Kepler-330,288.44738706762,44.80171163161,1.3836,2.708,11.603,-8.2,5.68216909979309E-04
288.456405,45.802253,6371232499662590917,,,20.9368,0.2928,Kepler-1178,288.45609831908,45.80219727942,2.0732,3.238,6.611,8.0206,2.20940411899718E-04
288.469053,46.783811,6371232500736333230,,,19.504,0.0808,Kepler-1598,288.46909702108,46.78368510675,1.6248,1.585,-8.985,8.6604,1.2945171787655E-04
288.479475,47.101429,6371232501810071361,,,21.9502,0.3623,Kepler-1186,288.4796500420800,47.1017557986,0.7291,-2.654,-2.779,-12.2329,3.47842408691335E-04
288.515094,44.923415,6371232498588848565,,,18.0034,0.042,Kepler-1633,288.51519251888,44.92323727037,0.9045,-3.164,4.006,-50.59,1.90928769077416E-04
288.561585,46.536097,6371232500736331733,,,19.4574,0.0806,Kepler-1507,288.56153839323,46.53605581764,3.1338,14.147,15.998,-27.9199,5.21907523087513E-05
288.583379,44.733934,6371232498588847569,,,21.3023,0.2638,Kepler-190,288.5840298626,44.73378921088,2.2955,-8.869,-4.433,-43.0,4.84502470666063E-04
288.583379,44.733934,6371232498588847569,,,21.3023,0.2638,Kepler-190,288.5840298626,44.73378921088,2.2955,-8.869,-4.433,-43.0,4.84502470666063E-04
288.670829,47.399191,6371232501810073263,,,21.5826,0.2977,Kepler-587,288.67065667496,47.39914873712,1.2513,0.072,-5.532,4.5291,1.24064879111696E-04
288.750096,48.277379,6371232502883814517,,,21.0423,0.2664,Kepler-1099,288.75000449452,48.277172013190000,0.8975,-2.763,-12.934,-2.4163,2.15759741734903E-04
288.750795,47.490963,6371232452417948221,,,22.1136,0.3102,Kepler-1885,288.75073241442,47.49094109068,1.2013,-3.33,-4.75,-5.6026,4.76279263451945E-05
288.754632,48.226079,6371232502883814206,,,21.9252,0.3652,Kepler-664,288.75489346561,48.22618954921,0.7905,1.456,3.126,-17.6904,2.06305665462797E-04
288.766791,46.39457,6371232500736330749,,,21.4301,0.285,Kepler-1392,288.76696549006,46.39444005667,0.4747,2.628,2.266,-36.4604,1.77109900744434E-04
288.792988,48.040283,6371232502883813189,,,19.2089,0.0872,Kepler-117,288.79304232384,48.0402181006,0.6738,3.53,-9.779,-12.2971,7.43718654621518E-05
288.792988,48.040283,6371232502883813189,,,19.2089,0.0872,Kepler-117,288.79304232384,48.0402181006,0.6738,3.53,-9.779,-12.2971,7.43718654621518E-05
288.831146,47.551955,6371232452417948701,,,20.6636,0.1379,Kepler-1371,288.83139526850000,47.55199567974,2.0456,4.675,-4.734,-25.7607,1.73084910032192E-04
288.831146,47.551955,6371232452417948701,,,20.6636,0.1379,Kepler-1371,288.83139526850000,47.55199567974,2.0456,4.675,-4.734,-25.7607,1.73084910032192E-04
288.868146,47.759461,6371232452417950271,,,18.0364,0.0271,Kepler-782,288.8682260992700,47.75942068162000,2.2169,3.119,11.428,-67.8771,6.72681049901458E-05
288.902303,49.370396,6371232436311821076,,,20.2617,0.125,Kepler-468,288.90225831319,49.3704858745,2.2518,3.721,-18.121,-8.35,9.44677186293609E-05
288.921716,49.76254,6371232436311823413,,,21.5856,0.3578,Kepler-594,288.92161353117,49.76204253881000,1.2774,16.857,-4.368,-12.43,5.01845450474992E-04
288.924037,46.057581,6371232469597819321,,,19.3953,0.0812,Kepler-1156,288.92405310822,46.05762373286,1.4376,5.967,-8.643,-28.0097,4.41706490289715E-05
289.066446,-17.910651,6379711859247811318,,,18.4306,0.0604,K2-139,289.06653850044,-17.910669309130000,6.5372,37.228,-10.551,-30.51,8.9901745779165E-05
289.077672,46.005222,6371232469597818983,,,19.4263,0.0834,Kepler-33,289.0775416613,46.00522601566000,0.8136,-1.107,-13.099,14.5472,9.06213358219545E-05
289.077672,46.005222,6371232469597818983,,,19.4263,0.0834,Kepler-33,289.0775416613,46.00522601566000,0.8136,-1.107,-13.099,14.5472,9.06213358219545E-05
289.077672,46.005222,6371232469597818983,,,19.4263,0.0834,Kepler-33,289.0775416613,46.00522601566000,0.8136,-1.107,-13.099,14.5472,9.06213358219545E-05
289.077672,46.005222,6371232469597818983,,,19.4263,0.0834,Kepler-33,289.0775416613,46.00522601566000,0.8136,-1.107,-13.099,14.5472,9.06213358219545E-05
289.077672,46.005222,6371232469597818983,,,19.4263,0.0834,Kepler-33,289.0775416613,46.00522601566000,0.8136,-1.107,-13.099,14.5472,9.06213358219545E-05
289.083583,48.018104,6371232452417952358,,,20.6753,0.1361,Kepler-809,289.08362808325,48.0181210243,1.0495,0.666,-12.114,-65.22,3.46296189296611E-05
289.146926,45.866387,6371232469597818171,,,21.9736,0.4193,Kepler-1153,289.14719711014,45.86616233351,0.9357,-1.97,-7.515,-8.024,2.93452334296786E-04
289.149324,-25.644474,6379922957964154091,,,22.2722,0.4606,K2-129,289.1483053275030,-25.64497963430310,36.1663,51.052,-312.101,-24.1,0.0010483284666520200
289.182657,47.873364,6371232452417950927,,,19.6,0.0657,Kepler-1568,289.18266864613,47.87337309410000,1.0818,1.887,-9.978,-49.7872,1.19886737773047E-05
289.199713,49.305828,6371232436311820662,,,19.9614,0.1112,Kepler-347,289.19960978152000,49.305711280500000,0.7527,-1.554,-16.468,-67.6,1.3473243616286E-04
289.199713,49.305828,6371232436311820662,,,19.9614,0.1112,Kepler-347,289.19960978152000,49.305711280500000,0.7527,-1.554,-16.468,-67.6,1.3473243616286E-04
289.199713,49.305828,6371232436311820662,,,19.9614,0.1112,Kepler-347,289.19960978152000,49.305711280500000,0.7527,-1.554,-16.468,-67.6,1.3473243616286E-04
289.20253,-19.355906,6379711879651005964,21.7079,0.3849,16.9071,0.026,HATS-12,289.20239505446,-19.355904042350000,2.2789,1.489,-4.304,-21.916,1.27333199220838E-04
289.217217,47.884378,6371232452417950884,,,17.1886,0.0188,Kepler-22,289.21745928205000,47.884430180050000,5.0627,-39.589,-66.773,-3.6192,1.70654382311848E-04
289.226211,49.548347,6371232436311822144,,,17.72,0.0316,Kepler-63,289.22619223653,49.5481808507,5.1157,14.375,23.336,-21.9068,1.66594697230316E-04
289.249045,47.650163,6371232452417949348,,,20.6821,0.1348,Kepler-981,289.24890240463,47.65009851222000,1.1602,0.427,3.626,-22.9374,1.15698925953547E-04
289.297771,-60.891511,6384004427804573890,,,21.0222,0.2646,HATS-69,289.29735052845,-60.891682739610000,2.3553,8.695,-17.926,0.0,2.67081955817916E-04
289.314445,-2.77566,6375841607309069349,,,21.8462,0.4097,CoRoT-35,289.3143621115550,-2.7746860714175000,0.8328,-2.204,-5.222,0.0,9.77441186068353E-04
289.400784,-22.390215,6379711909713677257,,,18.6278,0.0572,HATS-11,289.40075059379,-22.38992268725,1.107,2.089,-20.093,-58.324,2.939401283864E-04
289.411063,46.131215,6371232469597819745,,,20.8776,0.2169,Kepler-987,289.41105613585,46.130853114210000,1.0467,0.334,-2.037,9.9914,3.61917053237603E-04
289.434603,49.473525,6371232436311821725,,,20.8061,0.212,Kepler-426,289.43466569661,49.47341828918,1.1461,0.172,8.516,0.0,1.14223324796366E-04
289.506641,45.371017,6371232469597815335,,,16.6966,0.019,Kepler-909,289.50636873787,45.3710202088,3.2212,1.781,-11.034,-27.5458,1.91294632906897E-04
289.593012,49.78148,6371232436311823479,,,20.4564,0.153,Kepler-1028,289.5931121016,49.78116228604,1.6171,-1.762,19.129,0.0,3.24222157960004E-04
289.781306,49.897032,6371232436311824024,,,19.4484,0.092,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,6.87889602985308E-04
289.781306,49.897032,6371232436311824024,,,19.4484,0.092,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,6.87889602985308E-04
289.781306,49.897032,6371232436311824024,,,19.4484,0.092,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,6.87889602985308E-04
289.781306,49.897032,6371232436311824024,,,19.4484,0.092,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,6.87889602985308E-04
289.781306,49.897032,6371232436311824024,,,19.4484,0.092,Kepler-154,289.78055671693,49.89654186893,1.0693,-2.61,4.754,-8.75,6.87889602985308E-04
289.835724,49.825602,6371232436311823692,,,21.296,0.284,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.83518285903211E-04
289.835724,49.825602,6371232436311823692,,,21.296,0.284,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.83518285903211E-04
289.835724,49.825602,6371232436311823692,,,21.296,0.284,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,1.83518285903211E-04
290.042733,47.257884,6371232452417946727,,,20.4789,0.1219,Kepler-1144,290.04328195304,47.25796508019,0.838,1.83,-18.426,-23.8647,3.81294327887772E-04
290.156358,48.819042,6371232442754272245,,,21.7183,0.3695,Kepler-957,290.1563439292,48.81898490579,1.216,2.955,-3.226,-43.06,5.78410308554829E-05
290.201163,48.186324,6371232451344208592,,,21.0399,0.2333,Kepler-1693,290.20156354712,48.18579345975,1.2573,-0.845,-3.163,0.0,5.93960288422725E-04
290.201163,48.186324,6371232451344208592,,,21.0399,0.2333,Kepler-1693,290.20156354712,48.18579345975,1.2573,-0.845,-3.163,0.0,5.93960288422725E-04
290.437307,48.79176,6371232442754272071,,,21.3503,0.2578,Kepler-570,290.43760317742,48.79188588134,1.732,1.218,-6.092,2.34,2.32202966587884E-04
290.543642,47.7259,6371232451344205761,,,17.7924,0.0327,Kepler-1141,290.54362472849,47.7258822492,2.489,9.21,5.798,-54.73,2.1214917885268E-05
290.552351,48.126183,6371232451344208201,,,17.8957,0.0351,Kepler-1743,290.55234924750000,48.12625603262,1.8379,0.922,0.337,-54.89,7.30419877088234E-05
290.636418,48.996161,6371232442754273324,,,18.5271,0.048,Kepler-1473,290.6366009559,48.99618046359,1.5009,-13.186,-7.217,-33.93,1.21606810695016E-04
290.676126,48.293816,6371232451344209230,,,21.2838,0.2804,Kepler-286,290.67618081335,48.29422748994000,0.7948,1.024,2.033,11.7,4.13102734528306E-04
290.676126,48.293816,6371232451344209230,,,21.2838,0.2804,Kepler-286,290.67618081335,48.29422748994000,0.7948,1.024,2.033,11.7,4.13102734528306E-04
290.676126,48.293816,6371232451344209230,,,21.2838,0.2804,Kepler-286,290.67618081335,48.29422748994000,0.7948,1.024,2.033,11.7,4.13102734528306E-04
290.676126,48.293816,6371232451344209230,,,21.2838,0.2804,Kepler-286,290.67618081335,48.29422748994000,0.7948,1.024,2.033,11.7,4.13102734528306E-04
290.69387,48.701472,6371232442754271501,,,18.0819,0.0383,Kepler-1352,290.6937299285100,48.70147839016,1.4743,10.564,-8.521,-44.32,9.26653016118608E-05
290.747238,48.241552,6371232451344208865,,,19.8775,0.1357,Kepler-552,290.74770686689,48.24199667333,1.1458,-2.567,-2.986,-2.41,5.43360588502954E-04
290.810294,-20.166381,6379711888238845037,,,19.6581,0.1046,HATS-9,290.81013070078000,-20.16634693551,1.4851,8.658,-7.006,-10.644,1.57027636136469E-04
290.849336,48.416049,6371232451344209725,,,20.3949,0.1498,Kepler-619,290.84909049428,48.416012971010000,1.0835,-0.091,-8.082,-4.05,1.66881958033548E-04
290.849336,48.416049,6371232451344209725,,,20.3949,0.1498,Kepler-619,290.84909049428,48.416012971010000,1.0835,-0.091,-8.082,-4.05,1.66881958033548E-04
